SerialNo,Candidate,Constituency,Party,CriminalCases,Education,Assest,Liabilities 
4541,NITYANAND MANI TRIPATHI,Sant Kabir Nagar,IND,0,Post Graduate,"Rs 3,80,000","Rs 0, "
4542,Nityananda Jena,Bhadrak,BSP,0,12th Pass,"Rs 7,50,000","Rs 0, "
4543,Nityananda Pradhan,Aska,BJD,,Post Graduate,"Rs 2,66,16,692","Rs 15,25,000, "
4544,NOBAHAR SINGH,Nagina,IND,0,12th Pass,"Rs 64,00,000","Rs 3,00,000, "
4545,Nogendra Chandra Das,Silchar,IND,0,12th Pass,"Rs 35,000","Rs 0, "
4546,Nomula Narsimhaiah,Bhongir,CPM,,Post Graduate,"Rs 1,02,47,088","Rs 0, "
4547,NONGMAITHEM HOMENDRO SINGH,Inner Manipur,IND,0,Graduate,"Rs 5,20,000","Rs 0, "
4548,NOOKARAPU SURYA PRAKASA RAO,Anakapalle,TDP,0,Graduate,"Rs 11,97,26,600","Rs 0, "
4549,NOORMUHAMAD A,Coimbatore,IND,0,Literate,"Rs 1,01,07,600","Rs 0, "
4550,Nripendra Nath Ray,Coochbehar,AIFB,,Graduate,"Rs 11,33,170","Rs 0, "
4551,Nubash Barman,Coochbehar,IND,0,12th Pass,"Rs 54,000","Rs 0, "
4552,NUNDEO MANJHI,Jamui,JVM(P),0,Graduate,"Rs 6,70,000","Rs 0, "
4553,NUR MAHAMMAD,Dhubri,IND,0,Graduate Professional,"Rs 5,76,834","Rs 0, "
4554,Nure Alam Chowdhury,Ghatal,AITC,0,Post Graduate,"Rs 10,29,00,000","Rs 0, "
4555,NUSRAT QUDDUSI ALIAS BABLOO,Faizabad,PECP,0,Not Given,"Rs 24,59,500","Rs 1,50,000, "
4556,NUTHAKKI RAMA RAO,Bapatla,PRAP,0,Post Graduate,"Rs 3,28,25,159","Rs 0, "
4557,NYAZMIR KHAN,Balaghat,IND,0,5th Pass,"Rs 22,000","Rs 0, "
4558,O Venkata Krishna Prasad,Tirupati,IND,0,Doctorate,Rs 573,"Rs 0, "
4559,OJHARAM EVANE,Betul,INC,0,Graduate,"Rs 65,60,000","Rs 8,03,000, "
4560,OM BABU,Farrukhabad,JPS,0,Post Graduate,"Rs 8,10,000","Rs 0, "
4561,OM PARKASH,Sonipat,BHC,0,10th Pass,"Rs 24,00,500","Rs 5,20,000, "
4562,OM PARKASH,Garhwal,IND,0,8th Pass,"Rs 3,56,900","Rs 0, "
4563,OM PRAKASH,Araria,IND,0,12th Pass,"Rs 14,32,313","Rs 0, "
4564,OM PRAKASH,Allahabad,RMSP,0,12th Pass,"Rs 1,00,000","Rs 0, "
4565,OM PRAKASH,Kaiserganj,IND,0,12th Pass,"Rs 3,00,000","Rs 0, "
4566,OM PRAKASH,Gonda,IND,,8th Pass,"Rs 17,50,000","Rs 0, "
4567,OM PRAKASH,Basti,VAJP,0,12th Pass,"Rs 2,95,000","Rs 0, "
4568,OM PRAKASH,Misrikh,INC,0,Post Graduate,"Rs 1,68,16,822","Rs 33,98,143, "
4569,OM PRAKASH,Gorakhpur,IND,0,12th Pass,"Rs 18,10,000","Rs 0, "
4570,OM PRAKASH,Udaipur,Akhil Bharatiya Congress Dal (Ambedkar),,8th Pass,"Rs 70,09,000","Rs 0, "
4571,OM PRAKASH,Bhilwara,IND,,12th Pass,"Rs 40,000","Rs 0, "
4572,OM PRAKASH,Ganganagar,IND,0,Literate,"Rs 60,000","Rs 0, "
4573,OM PRAKASH,Karauli-Dholpur,IND,0,5th Pass,"Rs 6,10,000","Rs 0, "
4574,OM PRAKASH,Jhanjharpur,IND,0,Graduate,"Rs 3,95,000","Rs 25,000, "
4575,OM PRAKASH PASWAN,Jamui,LTSD,,8th Pass,"Rs 39,50,000","Rs 0, "
4576,OM PRAKASH PODDAR,Katihar,BJJD,0,Doctorate,"Rs 50,000","Rs 0, "
4577,OM PRAKASH SINGH,Gonda,JPS,0,10th Pass,"Rs 88,90,000","Rs 8,00,000, "
4578,OM PRAKASH SONI,Amritsar,INC,0,12th Pass,"Rs 3,80,78,662","Rs 6,33,727, "
4579,OM PRAKASH THAKUR,Chandni Chowk,IND,0,Graduate,"Rs 7,45,000","Rs 0, "
4580,OM PRASASH,Tonk-Sawai Madhopur,JKNPP,0,10th Pass,"Rs 1,67,85,000","Rs 0, "
4581,OMANDRA KUMAR,Aonla,IND,0,Not Given,"Rs 6,00,000","Rs 0, "
4582,OMENDRA BHARAT,Kanpur,BPD,0,Post Graduate,"Rs 35,457","Rs 0, "
4583,OMKAR,Akbarpur,IND,0,Doctorate,"Rs 5,05,000","Rs 0, "
4584,OMKAR,Amethi,IND,0,Doctorate,"Rs 30,000","Rs 0, "
4585,OMPAL,Baghpat,IND,0,Graduate,"Rs 4,26,200","Rs 0, "
4586,OMPRAKASH CHATURVEDI,Maharajganj,IND,0,Not Given,"Rs 17,51,310","Rs 4,447, "
4587,OMPRAKASH NARAYAN,Madhepura,CPI,,Post Graduate,"Rs 14,07,320","Rs 0, "
4588,OmPrakashYadav,Siwan,IND,,Graduate,"Rs 30,32,500","Rs 0, "
4589,ON MASUMI,Patna Sahib,LTSD,0,12th Pass,"Rs 3,75,000","Rs 0, "
4590,ONKAR SHAD,Mandi,CPM,,Doctorate,"Rs 13,42,000","Rs 1,40,000, "
4591,ONKAR SINGH,Satna,Akhil Bharatiya Hind Kranti Party,0,Literate,"Rs 51,85,000","Rs 17,000, "
4592,Ontela Mondaiah,Warangal,PPOI,0,Post Graduate,"Rs 2,00,000","Rs 0, "
4593,P A Mohamed Riyas,Kozhikode,IND,0,Not Given,"Rs 3,500","Rs 0, "
4594,P C Biju,Alathur,IND,0,5th Pass,"Rs 1,01,155","Rs 0, "
4595,P C Chacko,Thrissur,INC,0,Post Graduate,"Rs 1,63,35,679","Rs 0, "
4596,P C Saju,Thrissur,IND,,10th Pass,"Rs 5,000","Rs 0, "
4597,P Ganeswara Rao,Rajahmundry,IND,0,Post Graduate,"Rs 3,60,000","Rs 0, "
4598,P I Chandrasekharan,Kannur,IND,0,10th Pass,"Rs 26,93,500","Rs 0, "
4599,P J Kurian,Alappuzha,IND,0,Not Given,"Rs 20,82,215","Rs 0, "
4600,P K Biju,Alathur,CPM,0,Post Graduate,"Rs 4,61,000","Rs 0, "
4601,P K Krishnadas,Thiruvananthapuram,BJP,,12th Pass,"Rs 15,52,129","Rs 0, "
4602,P K Mohammed,Ponnani,BSP,0,Graduate,"Rs 22,25,400","Rs 50,000, "
4603,P KHASIM KHAN,Hindupur,INC,0,Graduate,"Rs 51,90,960","Rs 24,32,826, "
4604,P M Velayudhan,Mavelikkara,BJP,0,10th Pass,"Rs 31,70,000","Rs 4,50,000, "
4605,P Muhammed Riyas,Kozhikode,IND,0,10th Pass,"Rs 13,000","Rs 0, "
4606,P P Karunakaran master,Kannur,BJP,,Graduate,"Rs 16,90,222","Rs 0, "
4607,P R Khunte,Raipur,CGVP,0,Others,"Rs 50,75,500","Rs 0, "
4608,P Rajendran,Kollam,CPM,0,Not Given,"Rs 33,72,008","Rs 0, "
4609,P Ramachandran Nair,Kozhikode,IND,0,10th Pass,"Rs 59,11,000","Rs 0, "
4610,P Ramakrishna,Malkajgiri,RKSP,0,Not Given,Nil,"Rs 21,00,000, "
4611,P Satheedevi Pallikkal,Vadakara,IND,0,10th Pass,"Rs 4,28,216","Rs 0, "
4612,P Satyanarayana,Mahabubabad,IND,0,12th Pass,"Rs 6,22,000","Rs 0, "
4613,P V Chakravarthi,Amalapuram,RPI(KH),0,Graduate Professional,"Rs 2,00,000","Rs 0, "
4614,P Venkateswara Rao,Vijayawada,IND,0,8th Pass,"Rs 5,000","Rs 0, "
4615,P. B. M. BASAIAWMOIT,Shillong,HSPDP,,Graduate,"Rs 2,62,44,200","Rs 0, "
4616,P. BALRAM,Mahabubabad,INC,0,Graduate,"Rs 1,71,95,194","Rs 1,41,22,000, "
4617,P. DINESH NAGAR,Mandsour,IND,0,Not Given,"Rs 8,38,100","Rs 0, "
4618,P. K. CHAVAN,Pune,IND,0,12th Pass,"Rs 16,83,176","Rs 0, "
4619,P. KARUNA,Nalgonda,PRAP,,Graduate,"Rs 1,18,91,555","Rs 42,71,877, "
4620,P. Laxman Rao Goud,Hyderabad,INC,0,12th Pass,"Rs 1,85,30,669","Rs 20,00,000, "
4621,P. Niroop Reddy,Medak,BJP,0,Post Graduate,"Rs 2,27,46,000","Rs 14,90,000, "
4622,P. PRASAD,Hindupur,IND,0,Graduate Professional,"Rs 2,80,000","Rs 0, "
4623,P. SANYASI RAJU,Vizianagaram,BJP,0,Graduate Professional,"Rs 6,39,89,000","Rs 68,63,993, "
4624,P. Vinay Kumar,Nizamabad,PRAP,0,Post Graduate,"Rs 18,32,08,378","Rs 68,550, "
4625,P.B.YOGENDRA,Chamarajanagar,IND,0,Graduate,"Rs 9,000","Rs 0, "
4626,P.C.Mohan,Bangalore Central,BJP,,12th Pass,"Rs 5,37,29,000","Rs 3,28,87,000, "
4627,P.CHANDRAPPA,Kolar,IND,0,Graduate,"Rs 3,65,000","Rs 0, "
4628,P.Damodar Reddy,Secunderabad,PPOI,0,10th Pass,"Rs 1,05,95,000","Rs 0, "
4629,P.JOHN BASCO,Bangalore South,Akhila India Jananayaka Makkal Katchi (Dr. Is,0,10th Pass,"Rs 40,000","Rs 0, "
4630,P.K. Raman,Kasaragod,IND,0,10th Pass,"Rs 2,000","Rs 0, "
4631,P.Karunakaran,Kasaragod,CPM,,Post Graduate,"Rs 1,78,23,645","Rs 0, "
4632,P.Kodandaramaiah,Tumkur,INC,,Post Graduate,"Rs 6,34,20,000","Rs 49,470, "
4633,P.L.PUNIA,Barabanki,INC,0,Doctorate,"Rs 1,40,47,833","Rs 9,95,370, "
4634,P.Lalaiah,Warangal,BSP,0,Post Graduate,"Rs 23,52,327","Rs 0, "
4635,P.MAHESH CHANDRA SHASHTRI,Guna,IND,0,12th Pass,"Rs 6,91,000","Rs 4,00,549, "
4636,P.N.SRINATH-PATHRIKE,Mysore,IND,0,Graduate,"Rs 2,80,000","Rs 0, "
4637,P.PARSHIVAMURTHY,Mysore,RKSP,0,Post Graduate,"Rs 30,000","Rs 0, "
4638,P.Parthiban,Bangalore Central,IND,0,12th Pass,"Rs 6,000","Rs 80,000, "
4639,P.V.CHANGALARAYAPPA,Kolar,IND,0,5th Pass,"Rs 1,640","Rs 0, "
4640,P.Venkateswara Rao,Hyderabad,PPOI,0,Post Graduate,"Rs 19,78,000","Rs 6,00,000, "
4641,Paban Kumar Lakra,Alipurduars,AITC,0,12th Pass,"Rs 1,12,491","Rs 1,04,949, "
4642,Pabitra Gamango,Berhampur,BSP,0,Graduate,"Rs 4,500","Rs 0, "
4643,Pabitra Moitra,Jalpaiguri,Amra Bangalee,0,Graduate,"Rs 6,22,800","Rs 15,250, "
4644,PACHPUTE RAMPRASAD KISHANRAO,Hingoli,IND,0,12th Pass,"Rs 70,29,042","Rs 65,068, "
4645,PADAM BDR. CHETTRI,Sikkim,BJP,0,Post Graduate,"Rs 1,77,04,000","Rs 15,20,000, "
4646,PADAM CHANDRA GUPTA,Lucknow,IND,0,Post Graduate,"Rs 45,000","Rs 1,08,720, "
4647,PADAM SINGH,Bharatpur,SP,0,Doctorate,"Rs 56,47,615","Rs 8,02,200, "
4648,PADAM SINGH DHAKAD,Gwalior,IND,0,Post Graduate,"Rs 20,51,000","Rs 0, "
4649,Padiga Yerraiah,Mahabubabad,IND,0,Not Given,Nil,"Rs 0, "
4650,Padma Baraik,Lohardaga,IND,,8th Pass,"Rs 5,22,000","Rs 0, "
4651,Padmaa K Bhat,Bangalore North,BSP,,Graduate,"Rs 4,56,93,782","Rs 1,87,15,693, "
4652,PADMANABAN N,Virudhunagar,IND,0,Others,"Rs 30,000","Rs 0, "
4653,PADMANABHAN S,Sriperumbudur,IND,0,Not Given,"Rs 50,000","Rs 0, "
4654,PADVI BABITA KARMSINGH,Nandurbar,BSP,0,Post Graduate,Nil,"Rs 60,000, "
4655,Pakala Devadanam,Warangal,IND,0,8th Pass,"Rs 11,787","Rs 0, "
4656,PAKAURI LAL,Robertsganj,SP,0,Literate,"Rs 17,62,515","Rs 0, "
4657,PAKKIRI AMBADKAR.K.V,Kancheepuram,JMM,0,10th Pass,"Rs 67,35,000","Rs 0, "
4658,PALAKDHARI,Ghosi,IND,0,Not Given,Nil,"Rs 0, "
4659,PALANI R T,Vellore,IND,0,5th Pass,"Rs 15,000","Rs 50,000, "
4660,PALANI S.P.,Chennai South,IND,0,8th Pass,"Rs 49,000","Rs 30,000, "
4661,PALANI W B,Arakkonam,PNK,0,Graduate,"Rs 5,10,250","Rs 11,86,038, "
4662,PALANI.P,Tiruchirappalli,IND,0,Illiterate,"Rs 2,15,000","Rs 0, "
4663,PALANIMANICKAM.S.S,Thanjavur,DMK,0,Graduate Professional,"Rs 75,23,592","Rs 28,41,136, "
4664,PALANIMOSES. N,Chennai North,PKMK,0,Not Given,"Rs 42,40,000","Rs 3,79,000, "
4665,PALANISAMY. M,Karur,IND,0,10th Pass,"Rs 1,75,006","Rs 0, "
4666,PALANISAMY.N.P.,Erode,BJP,0,Graduate Professional,"Rs 30,58,800","Rs 2,13,400, "
4667,Palem Srikanth Reddy,Kadapa,TDP,0,Post Graduate,"Rs 28,37,09,255","Rs 4,50,00,000, "
4668,Palem Sudharshan Goud,Mahbubnagar,BSP,0,Not Given,"Rs 1,20,000","Rs 0, "
4669,Palla Prabhakar Reddy,Bhongir,PPOI,0,Graduate,"Rs 66,00,000","Rs 50,000, "
4670,PALLAVI MOHAN HARSHE,Shirur,PRCP,0,Others,Nil,"Rs 0, "
4671,PANABAKA LAKSHMI,Bapatla,INC,0,Post Graduate,"Rs 1,66,35,386","Rs 0, "
4672,Panakanti Satish Kumar,Karimnagar,IND,0,Graduate Professional,"Rs 1,81,357","Rs 1,38,666, "
4673,PANCHA DEVI,Pataliputra,JGP,0,Literate,"Rs 1,50,000","Rs 24,888, "
4674,Panchanan Hansda,Jhargram,BSP,0,Graduate,"Rs 1,65,876","Rs 12,065, "
4675,PANCHANATHAN R,Viluppuram,JMM,,8th Pass,"Rs 72,000","Rs 0, "
4676,PANCHOO BELDAR,Sant Kabir Nagar,Ambedkar Samaj Party,0,Not Given,"Rs 9,75,000","Rs 4,000, "
4677,PANDEY DINESHBHAI,Daman & Diu,IND,,12th Pass,"Rs 22,95,000","Rs 8,54,990, "
4678,PANDHARE DATTATRAYA PANDURANG,Sangli,IND,0,Post Graduate,"Rs 55,25,000","Rs 0, "
4679,PANDI,Theni,IND,0,Illiterate,"Rs 10,500","Rs 0, "
4680,PANDIAN E,Arakkonam,IND,0,8th Pass,"Rs 45,182","Rs 0, "
4681,PANDIAN K,Mayiladuthurai,DMDK,0,Graduate,"Rs 16,26,500","Rs 3,00,000, "
4682,PANDIAN R,Coimbatore,DMDK,,Post Graduate,"Rs 3,28,34,632","Rs 90,02,000, "
4683,PANDIAN. A,Karur,IND,0,Graduate Professional,"Rs 7,00,000","Rs 0, "
4684,PANDIAN.P,Theni,IND,0,5th Pass,"Rs 2,066","Rs 0, "
4685,PANDIARAJAN K,Virudhunagar,DMDK,0,Graduate,"Rs 14,59,38,842","Rs 0, "
4686,PANDIT SHIVAPPA BODALI,Bagalkot,IND,0,10th Pass,Nil,"Rs 0, "
4687,Pandu,Mahbubnagar,IND,0,Not Given,Nil,"Rs 0, "
4688,PANDURANG JETHYA PARADHI,Palghar,IND,0,Literate,"Rs 1,30,000","Rs 0, "
4689,PANDURANG WAMANRAO NARWADE,Aurangabad,PRCP,0,Post Graduate,"Rs 2,69,200","Rs 0, "
4690,PANDURANGAN.V,Tiruvallur,IND,0,12th Pass,"Rs 1,12,000","Rs 0, "
4691,PANJATSARAM D,Arakkonam,IND,0,5th Pass,Nil,"Rs 0, "
4692,PANKAJ CHAUDHARY,Maharajganj,BJP,0,12th Pass,"Rs 4,37,54,559","Rs 16,59,000, "
4693,PANKAJ GOSWAMI,Gwalior,BHBP,0,Literate,"Rs 85,000","Rs 0, "
4694,PANKAJ KATNA,Hamirpur,SHS,0,12th Pass,"Rs 35,048","Rs 3,01,329, "
4695,PANKAJ KUMAR SHARMA,Patna Sahib,IND,0,Graduate,"Rs 33,54,611","Rs 20,00,000, "
4696,PANKAJ RAWAT,Jhansi,IND,0,Not Given,"Rs 4,96,330","Rs 0, "
4697,PANKAJBHAI SOMCHAND SHAH,Mumbai North East,IND,0,10th Pass,"Rs 67,58,650","Rs 2,46,861, "
4698,PANKAJKUMAR PRABHUBHAI PATEL,Valsad,Aadivasi Sena Party,,Post Graduate,"Rs 13,64,375","Rs 0, "
4699,PANNEERSELVAM.S,Namakkal,IND,0,10th Pass,"Rs 5,90,000","Rs 0, "
4700,PANSARE AZAM FAKEERBHAI,Maval,NCP,0,12th Pass,"Rs 21,61,48,183","Rs 18,88,34,789, "
4701,Papanna Mutika,Koraput,BSP,0,Graduate Professional,"Rs 1,22,70,000","Rs 8,00,000, "
4702,PAPPU RAJAK,Jamui,IND,0,8th Pass,"Rs 3,15,000","Rs 0, "
4703,PAPPU SAGAR,North West Delhi,IJP,0,8th Pass,"Rs 11,39,600","Rs 0, "
4704,PAPU SINGH,Firozpur,RVNP,0,5th Pass,"Rs 2,70,000","Rs 0, "
4705,PARAG HANUMANT NEWALKAR,Thane,KKJHS,0,10th Pass,"Rs 1,81,000","Rs 0, "
4706,Parameswar Kand,Kalahandi,SP,0,Literate,"Rs 1,05,000","Rs 0, "
4707,Parameswar Sethi,Jajpur,BJP,,Graduate Professional,"Rs 37,91,372","Rs 13,00,000, "
4708,PARAMJEET SINGH,Firozpur,IND,0,8th Pass,"Rs 2,25,000","Rs 0, "
4709,PARAMJIT KAUR GULSHAN,Faridkot,SAD,0,Post Graduate,"Rs 1,42,08,609","Rs 21,85,837, "
4710,PARANJAPE DIPSHREE DEEPAK,Thane,IND,0,5th Pass,"Rs 3,40,000","Rs 0, "
4711,PARAS NATH,Chandigarh,AD,0,Graduate,"Rs 40,000","Rs 10,000, "
4712,PARAS NATH YADAVA,Jaunpur,SP,0,12th Pass,"Rs 1,38,74,968","Rs 0, "
4713,PARAS RAM,Bijnor,VAJP,0,8th Pass,"Rs 68,05,000","Rs 3,86,000, "
4714,PARAS RAM POONCHI,Jammu,IND,0,12th Pass,"Rs 3,10,000","Rs 0, "
4715,PARASHMONI SINHA,Tezpur,JMM,,Graduate,"Rs 7,30,000","Rs 0, "
4716,PARASHU RAM,Ambedkar Nagar,IND,0,12th Pass,"Rs 16,000","Rs 0, "
4717,PARASHU RAM NISHAD,Banda,AD,0,Graduate Professional,"Rs 33,50,000","Rs 2,50,000, "
4718,PARASHURAM JALAGAR,Bagalkot,PPOI,0,10th Pass,"Rs 1,14,15,000","Rs 10,00,000, "
4719,PARASNATH PANDEY,Purvi Champaran,IND,0,8th Pass,"Rs 26,00,000","Rs 0, "
4720,PARASURAM,Salempur,IND,0,Literate,"Rs 4,35,000","Rs 20,000, "
4721,Parbhat Kumar Ranjan,Jahanabad,IND,0,Graduate Professional,"Rs 60,45,000","Rs 0, "
4722,PARDHAN,Kurukshetra,SP,0,Not Given,"Rs 50,000","Rs 0, "
4723,PARDHESHI HARTAPSAH TIRKAM,Chhindwara,GMS,0,12th Pass,"Rs 47,00,000","Rs 0, "
4724,PARESBHAI RASIKLAL THAKKAR,Ahmedabad East,IND,0,12th Pass,"Rs 77,000","Rs 0, "
4725,PARESH CHANDRA ROY,Kolkata Dakshin ,BSP,0,Graduate,"Rs 31,94,711","Rs 500, "
4726,Paresh Marandi,Bankura,JMM,,Not Given,"Rs 8,50,000","Rs 0, "
4727,Parichhit Singh,Jahanabad,IND,0,12th Pass,"Rs 1,000","Rs 49,000, "
4728,PARIKSHIT MAHATO,Jamshedpur,LJP,0,8th Pass,"Rs 1,88,385","Rs 5,43,364, "
4729,PARIMAL BISWAS,Arambag,BSP,0,12th Pass,"Rs 1,24,782","Rs 2,00,040, "
4730,PARIMALAM.V,Chennai Central,IND,0,Graduate Professional,"Rs 34,000","Rs 2,575, "
4731,PARKAR SHIRISH LAXMAN,Mumbai North,MNS,,Post Graduate,"Rs 2,13,36,417","Rs 0, "
4732,PARMANAND METHARAM TOLANI,Indore,IND,0,10th Pass,"Rs 5,95,500","Rs 0, "
4733,PARMESHWAR DAYAL,Hamirpur,IND,0,10th Pass,"Rs 3,25,000","Rs 60,000, "
4734,PARMESHWAR RAMCHANDRA,Bidar,IND,0,12th Pass,"Rs 5,30,00,000","Rs 10,00,000, "
4735,Parmeshwar Yadav,Kodarma,RKSP,0,8th Pass,"Rs 21,13,000","Rs 17,14,197, "
4736,Parsuram Majhi,Nabarangpur,BJP,0,Graduate,"Rs 25,06,600","Rs 25,000, "
4737,PARTAP SINGH,Kangra,IND,0,8th Pass,"Rs 1,68,400","Rs 70,000, "
4738,PARTAP SINGH BAJWA,Gurdaspur,INC,0,Graduate,"Rs 6,80,53,249","Rs 1,00,000, "
4739,Partha Addhya,Medinipur,IND,0,Graduate,"Rs 3,87,328","Rs 0, "
4740,PARTHA KARMAKAR,Tripura West,CPI(ML)(L),0,12th Pass,Nil,"Rs 0, "
4741,PARTHIBAN R,Cuddalore,IND,0,Others,"Rs 4,12,500","Rs 0, "
4742,Partibha Devi,Buxar,IND,0,Post Graduate,"Rs 2,95,000","Rs 0, "
4743,PARULEKAR JAYENDRA SHRIPAD,Ratnagiri Sindhudurg,BSP,0,Graduate Professional,"Rs 1,49,36,360","Rs 21,14,956, "
4744,PARVATHI.A,Theni,BJP,0,10th Pass,"Rs 5,60,000","Rs 0, "
4745,PARVATI DEVI,Palamau,MMM,0,10th Pass,"Rs 4,15,000","Rs 0, "
4746,PARVEEN HITESHI,Bathinda,IND,0,Others,"Rs 95,000","Rs 0, "
4747,PARVEEN SULTANA,Mangaldoi,All India Minorities Front,0,10th Pass,"Rs 17,35,000","Rs 2,27,400, "
4748,PARVESH,Hisar,IND,0,5th Pass,"Rs 36,40,000","Rs 0, "
4749,PARWAT LAL,Tikamgarh,IND,0,12th Pass,"Rs 8,17,600","Rs 1,55,000, "
4750,PARWAT SINGH,Jhansi,IND,0,Not Given,"Rs 13,40,000","Rs 0, "
4751,PASHAMIYA ESMAIL SAB,Bidar,IND,0,Not Given,"Rs 2,000","Rs 0, "
4752,PASHUPATI KOL,Dumka,CPI,0,12th Pass,"Rs 7,79,960","Rs 2,00,000, "
4753,PASHUPATI NATH SINGH,Dhanbad,BJP,,Graduate,"Rs 39,43,516","Rs 0, "
4754,PASSAMIGHU ANNAN VENKATESNOR TA V,Arakkonam,Anaithindia Dravidar Samudaya Munnetra Kazhag,0,Post Graduate,"Rs 23,00,000","Rs 7,190, "
4755,PATANJALI JAITALI,Ambedkar Nagar,IND,0,12th Pass,"Rs 46,00,019","Rs 0, "
4756,PATEL HASHAM ISMAIL,Osmanabad,IND,0,Graduate Professional,"Rs 9,06,487","Rs 0, "
4757,PATEL M.JAVED M. YUSUF,Sangli,BSP,0,10th Pass,"Rs 2,70,000","Rs 0, "
4758,PATEL NATUBHAI GOMANBHAI,Dadra & Nagar Haveli,BJP,,5th Pass,"Rs 8,34,94,860","Rs 34,26,035, "
4759,Pathala Satya Rao,Anakapalle,IND,0,Literate,"Rs 1,50,000","Rs 0, "
4760,PATHAN A. RAZZAK KHAN HAYAT KHAN,Chandrapur,SP,0,10th Pass,"Rs 5,83,695","Rs 70,000, "
4761,PATHAN GAFARKHAN JABBARKHAN,Beed,IND,0,8th Pass,Nil,"Rs 2,00,000, "
4762,PATHAN JAVEED KAMIL KHAN,Thane,NBNP,0,12th Pass,"Rs 1,05,000","Rs 1,75,000, "
4763,PATHAN MUSHTAK LATIF,Bhandara-Gondiya,DESEP,0,Not Given,"Rs 80,000","Rs 0, "
4764,PATHAN SATTAR KASIMKHAN,Hingoli,IND,,12th Pass,"Rs 20,000","Rs 60,000, "
4765,PATHAN ZAFAR ALI KHAN MAHEMUD ALI KHAN,Nanded,IND,0,12th Pass,"Rs 7,00,000","Rs 0, "
4766,PATHINATHAN.P,Tiruchirappalli,CDF,0,10th Pass,"Rs 40,66,000","Rs 0, "
4767,PATIL JAGANNATH SHIVRAM,Bhiwandi,BJP,,10th Pass,"Rs 3,03,25,979","Rs 0, "
4768,PATIL MAHADEO DNYANDEO,Osmanabad,IND,0,Doctorate,"Rs 6,80,000","Rs 2,62,000, "
4769,PATIL PADAMSINHA BAJIRAO,Osmanabad,NCP,,Graduate Professional,"Rs 7,58,52,364","Rs 0, "
4770,PATIL SURESH CHINDHU,Raver,BSP,,10th Pass,"Rs 3,06,20,000","Rs 33,99,686, "
4771,PATIL UDAY PANDHARINATH,Hatkanangle,KM,0,10th Pass,"Rs 5,86,956","Rs 95,000, "
4772,PATLE AKARSING SITARAM,Bhandara-Gondiya,IND,0,Post Graduate,"Rs 12,40,000","Rs 2,00,000, "
4773,PATLE SHISHUPAL NATTHUJI,Bhandara-Gondiya,BJP,0,Graduate,"Rs 15,56,400","Rs 1,00,000, "
4774,PATRAM,Moradabad,IND,0,Literate,"Rs 11,82,000","Rs 0, "
4775,Pattathil Raghavan,Kannur,IND,0,Literate,"Rs 1,500","Rs 0, "
4776,PAUL NAYAK,Kaliabor,IND,0,Not Given,"Rs 10,41,114","Rs 0, "
4777,Paula Baliarsing,Kandhamal,BSP,0,5th Pass,"Rs 22,75,000","Rs 0, "
4778,Pauldexion Khariya,Alipurduars,IND,,Graduate,Nil,"Rs 0, "
4779,PAULPANDY M,Madurai,IND,0,8th Pass,"Rs 3,80,000","Rs 20,000, "
4780,PAULRAJ,Kanniyakumari,IND,,Graduate Professional,Nil,"Rs 2,182, "
4781,PAWAN DUGAL,Bikaner,CPM,,Graduate,"Rs 4,535","Rs 0, "
4782,PAWAN KUMAR,Sirsa,IND,0,10th Pass,"Rs 23,500","Rs 0, "
4783,PAWAN KUMAR,East Delhi,RPI(A),0,10th Pass,"Rs 13,50,000","Rs 0, "
4784,Pawan Kumar,Korba,IND,0,Not Given,Nil,"Rs 0, "
4785,PAWAN KUMAR,Maharajganj,RPI(A),0,8th Pass,"Rs 2,57,11,000","Rs 37,67,909, "
4786,"PAWAN KUMAR ""SUMAN""",Khagaria,Akhil Bharatiya Desh Bhakt Morcha,,Graduate,"Rs 3,17,000","Rs 0, "
4787,PAWAN KUMAR BANSAL,Chandigarh,INC,0,Graduate Professional,"Rs 3,87,29,400","Rs 0, "
4788,PAWAR HARIDAS MANIKRAO,Osmanabad,IND,,12th Pass,"Rs 8,90,000","Rs 0, "
4789,PAWAR RAMESH GORSING,Yavatmal-Washim,IND,0,Graduate,"Rs 1,70,000","Rs 0, "
4790,PAWAR SAMPAT WAMAN,Dindori,BBM,0,Graduate,"Rs 15,000","Rs 0, "
4791,PAWAR SHARADCHANDRA GOVINDRAO,Madha,NCP,0,10th Pass,"Rs 8,72,38,434","Rs 0, "
4792,PAWAR SUBHASH PANDURANG,Mumbai North West,PRCP,0,5th Pass,"Rs 33,75,000","Rs 8,00,000, "
4793,Peddi Ravinder,Karimnagar,IND,0,Post Graduate,"Rs 95,000","Rs 0, "
4794,PEER MOHD HUSSAIN,Anantnag,JKPDP,0,Graduate,"Rs 19,00,000","Rs 3,50,000, "
4795,PEJUSH KUMAR SAHANA,Bardhaman Purba,CPI(ML)(L),,10th Pass,"Rs 1,70,000","Rs 0, "
4796,PENDAM DIWAKAR GULAB,Gadchiroli-Chimur,BBM,0,8th Pass,"Rs 20,25,000","Rs 0, "
4797,PENDAM PURUSHOTTAM ZITUJI,Gadchiroli-Chimur,DESEP,0,10th Pass,"Rs 50,000","Rs 0, "
4798,PERIYASAMY T,Salem,IND,0,Not Given,"Rs 78,000","Rs 0, "
