ST_CODE,ST_NAME,PC_NO,PC_NAME,PC_TYPE,MONTH,YEAR,CAND_NAME,CAND_SEX,CAND_CATEGORY,PARTYABBRE,TOTVOTPOLL,POSITION
S01,ANDHRA PRADESH,33,Medak,GEN,3,2004,P. JEEVULA NAIK,M,GEN,IND,12099,6
S01,ANDHRA PRADESH,34,Nizamabad,GEN,3,2004,MADHU GOUD YASKHI,M,GEN,INC,442142,1
S01,ANDHRA PRADESH,34,Nizamabad,GEN,3,2004,SYED YOUSUF ALI,M,GEN,TDP,304271,2
S01,ANDHRA PRADESH,34,Nizamabad,GEN,3,2004,YEDLA RAMU,M,GEN,BSP,21133,3
S01,ANDHRA PRADESH,34,Nizamabad,GEN,3,2004,BAISA RAMADASU,M,GEN,IND,14893,4
S01,ANDHRA PRADESH,35,Adilabad,GEN,3,2004,MADHUSUDHAN REDDY TAKKALA,M,GEN,TRS,415429,1
S01,ANDHRA PRADESH,35,Adilabad,GEN,3,2004,DR S VENUGOPALA CHARY,M,GEN,TDP,374455,2
S01,ANDHRA PRADESH,35,Adilabad,GEN,3,2004,MOTHE BARIK RAO,M,SC,PRBP,23282,3
S01,ANDHRA PRADESH,35,Adilabad,GEN,3,2004,NAINALA GOVERDHAN,M,GEN,IND,18171,4
S01,ANDHRA PRADESH,36,Peddapalli,SC,3,2004,G. VENKAT SWAMY,M,SC,INC,572207,1
S01,ANDHRA PRADESH,36,Peddapalli,SC,3,2004,DR.MT. C. SUGUNA,F,SC,TDP,309072,2
S01,ANDHRA PRADESH,36,Peddapalli,SC,3,2004,KANNAM RAGHU,M,SC,BSP,26554,3
S01,ANDHRA PRADESH,36,Peddapalli,SC,3,2004,KAMPELLI SRINIVAS,M,SC,IND,14151,4
S01,ANDHRA PRADESH,36,Peddapalli,SC,3,2004,MADDELA ODELU,M,SC,IND,8829,5
S01,ANDHRA PRADESH,36,Peddapalli,SC,3,2004,KAMILLA JAYA RAO,M,SC,IND,8637,6
S01,ANDHRA PRADESH,37,Karimnagar,GEN,3,2004,K. CHANDRA SHAKHER RAO,M,GEN,TRS,451199,1
S01,ANDHRA PRADESH,37,Karimnagar,GEN,3,2004,CHENNAMANENI VIDYASAGAR RAO,M,GEN,BJP,320031,2
S01,ANDHRA PRADESH,37,Karimnagar,GEN,3,2004,MAMIDIPALLI GANGARAJAM,M,GEN,IND,59686,3
S01,ANDHRA PRADESH,37,Karimnagar,GEN,3,2004,KOTHAPALLI SANDRI MENAYYA,M,GEN,BSP,43582,4
S01,ANDHRA PRADESH,38,Hanamkonda,GEN,3,2004,B.VINOD KUMAR,M,GEN,TRS,496048,1
S01,ANDHRA PRADESH,38,Hanamkonda,GEN,3,2004,CHADA SURESH REDDY,M,GEN,TDP,278981,2
S01,ANDHRA PRADESH,38,Hanamkonda,GEN,3,2004,PAKALA DEVADANAM,M,GEN,IND,16587,3
S01,ANDHRA PRADESH,38,Hanamkonda,GEN,3,2004,DR.KAITHA VENKATI,M,SC,BSP,16094,4
S01,ANDHRA PRADESH,38,Hanamkonda,GEN,3,2004,POLEPALLY NAROTHAM REDDY,M,GEN,JP,12582,5
S01,ANDHRA PRADESH,38,Hanamkonda,GEN,3,2004,DR.DHARMAPUR SAMPATH RAJARAM YADAV,M,GEN,IND,11634,6
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,DHARAVATH  RAVINDER NAIK,M,ST,TRS,427601,1
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,BODAKUNTI VENKATESHWARLU,M,GEN,TDP,408339,2
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,KONDAL RAO RAVULAPELLI,M,GEN,PPOI,19080,3
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,NALLANI SWAMI RAO,M,GEN,IND,16424,4
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,MAMIDALA ELIA,M,GEN,BSP,14376,5
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,GADE JHANSI,F,GEN,IND,9619,6
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,UPENDAR REDDY VALLEPU,M,GEN,MCPI(S),7080,7
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,MUMJALA BIKSHAPATHI,M,GEN,IND,6930,8
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,INDIRA KALLEPELLI,F,GEN,IND,6829,9
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,BELLAIAH TEJAVATH,M,ST,IND,5594,10
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,RENUKA CHOWDHURY,F,GEN,INC,518047,1
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,NAMA NAGESWARA RAO,M,GEN,TDP,409159,2
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,ARUNA CHANDRA,F,GEN,IND,50619,3
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,BURRA VENKANNA,M,SC,IND,14552,4
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,NALAJALA SAROJA,F,GEN,PPOI,10255,5
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,PADIGA YERRAIAH,M,ST,IND,8316,6
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,NAMA NAIK ISLAVATH,M,ST,IND,5899,7
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,PITTALA VENKATA NARASAIAH MUDIRA,M,GEN,MRS,3345,8
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,BANOTH SOMLA NAIK,M,ST,IND,2985,9
S01,ANDHRA PRADESH,41,Nalgonda,GEN,3,2004,SURAVARAM SUDHAKAR REDDY,M,GEN,CPI,479511,1
S01,ANDHRA PRADESH,41,Nalgonda,GEN,3,2004,NALLU INDRASENA REDDY,M,GEN,BJP,423360,2
S01,ANDHRA PRADESH,41,Nalgonda,GEN,3,2004,VATTIPALLY SRINIVAS GOUD,M,GEN,TRS,86426,3
S01,ANDHRA PRADESH,41,Nalgonda,GEN,3,2004,A.NAGESWARA RAO,M,GEN,PPOI,15736,4
S01,ANDHRA PRADESH,41,Nalgonda,GEN,3,2004,PUDARI NARSIMHA,M,SC,BSP,14552,5
S01,ANDHRA PRADESH,41,Nalgonda,GEN,3,2004,GYARA PRATHAP,M,SC,IND,9528,6
S01,ANDHRA PRADESH,41,Nalgonda,GEN,3,2004,GUMMI BAKKA REDDY,M,GEN,IND,9441,7
S01,ANDHRA PRADESH,41,Nalgonda,GEN,3,2004,NARASIMHA REDDY PADURI,M,GEN,IND,9312,8
S01,ANDHRA PRADESH,42,Miryalguda,GEN,3,2004,JAIPAL REDDY SUDINI,M,GEN,INC,572169,1
S01,ANDHRA PRADESH,42,Miryalguda,GEN,3,2004,VANGALA SWAMY GOUD,M,GEN,TDP,355262,2
S01,ANDHRA PRADESH,42,Miryalguda,GEN,3,2004,MARRY NEHEMIAH,M,GEN,IND,9566,3
S01,ANDHRA PRADESH,42,Miryalguda,GEN,3,2004,SARASANI DAMODAR REDDY,M,GEN,IND,9456,4
S01,ANDHRA PRADESH,42,Miryalguda,GEN,3,2004,YANALA NARSI REDDY,M,GEN,IND,8166,5
S01,ANDHRA PRADESH,42,Miryalguda,GEN,3,2004,VARIKUPPALA VENKANNA,M,GEN,MCPI(S),7980,6
S02,ARUNACHAL PRADESH,1,Arunachal West,GEN,3,2004,KHIREN RIJIJU,M,ST,BJP,123951,1
S02,ARUNACHAL PRADESH,1,Arunachal West,GEN,3,2004,KAMEN RINGU,M,ST,AC,76527,2
S02,ARUNACHAL PRADESH,1,Arunachal West,GEN,3,2004,TADAR TANIANG,M,ST,AITC,6241,3
S02,ARUNACHAL PRADESH,1,Arunachal West,GEN,3,2004,KARDU TAIPODIA,M,ST,SP,4901,4
S02,ARUNACHAL PRADESH,1,Arunachal West,GEN,3,2004,KIDO INGO,M,ST,SAP,4896,5
S02,ARUNACHAL PRADESH,1,Arunachal West,GEN,3,2004,JODIK TALI,M,ST,IND,3133,6
S02,ARUNACHAL PRADESH,1,Arunachal West,GEN,3,2004,TUJO BAGRA,M,ST,IND,1905,7
S02,ARUNACHAL PRADESH,2,Arunachal East,GEN,3,2004,TAPIR GAO,M,ST,BJP,83335,1
S02,ARUNACHAL PRADESH,2,Arunachal East,GEN,3,2004,WANGCHA RAJKUMAR,M,ST,INC,38341,2
S02,ARUNACHAL PRADESH,2,Arunachal East,GEN,3,2004,TONY PERTIN,M,ST,IND,17009,3
S02,ARUNACHAL PRADESH,2,Arunachal East,GEN,3,2004,MATWANG CHIMYANG,M,ST,IND,16476,4
S02,ARUNACHAL PRADESH,2,Arunachal East,GEN,3,2004,OGONG TAMUK,M,ST,IND,5251,5
S02,ARUNACHAL PRADESH,2,Arunachal East,GEN,3,2004,ONOM TAKNYO,M,ST,IND,2962,6
S03,ASSAM,1,Karimganj,SC,3,2004,LALIT MOHAN SUKLABAIDYA,M,SC,INC,321059,1
S03,ASSAM,1,Karimganj,SC,3,2004,PARIMAL SUKLA BAIDYA,M,SC,BJP,229111,2
S03,ASSAM,1,Karimganj,SC,3,2004,NEPAL CHANDRA DAS,M,SC,AGP,106546,3
S03,ASSAM,1,Karimganj,SC,3,2004,BABUL RAM DAS,M,SC,IND,3926,4
S03,ASSAM,1,Karimganj,SC,3,2004,SUSHIL KUMAR DAS,M,SC,IND,3641,5
S03,ASSAM,1,Karimganj,SC,3,2004,RADHA KANTA TANTY,M,SC,IND,2862,6
S03,ASSAM,1,Karimganj,SC,3,2004,LUKENDRA ROY,M,SC,IND,2386,7
S03,ASSAM,1,Karimganj,SC,3,2004,BABUL ROY,M,SC,IND,1960,8
S03,ASSAM,2,Silchar,GEN,3,2004,SONTOSH MOHAN DEV,M,GEN,INC,246215,1
S03,ASSAM,2,Silchar,GEN,3,2004,KABINDRA PURKYASTHA,M,GEN,BJP,224895,2
S03,ASSAM,2,Silchar,GEN,3,2004,ANWAR HUSSAIN LASKAR,M,GEN,SP,99820,3
S03,ASSAM,2,Silchar,GEN,3,2004,NOORUL HUDA,M,GEN,CPM,20020,4
S03,ASSAM,2,Silchar,GEN,3,2004,SAMARENDRA GHOSH,M,GEN,IND,4990,5
S03,ASSAM,2,Silchar,GEN,3,2004,ALOK SEN,M,GEN,SAP,4517,6
S03,ASSAM,2,Silchar,GEN,3,2004,BENU BHUSON NATH,M,GEN,IND,1720,7
S03,ASSAM,2,Silchar,GEN,3,2004,ASHUTOSH DAS,M,SC,IND,1673,8
S03,ASSAM,2,Silchar,GEN,3,2004,KANTIMOY DEB,M,GEN,IND,1530,9
S03,ASSAM,2,Silchar,GEN,3,2004,KSHITINDRA SARKAR,M,SC,IND,1434,10
S03,ASSAM,2,Silchar,GEN,3,2004,MANORANJAN DAS,M,SC,IND,1419,11
S03,ASSAM,3,Autonomous District,ST,3,2004,BIREN SINGH ENGTI,M,ST,INC,125937,1
S03,ASSAM,3,Autonomous District,ST,3,2004,ELWIN TERON,M,ST,ASDC,101808,2
S03,ASSAM,3,Autonomous District,ST,3,2004,DR. JAYANTA RONGPI,M,ST,CPI(ML)(L),74399,3
S03,ASSAM,3,Autonomous District,ST,3,2004,RATAN TERON,M,ST,BJP,57584,4
S03,ASSAM,3,Autonomous District,ST,3,2004,SANMONI KEMPRAI,M,ST,IND,26713,5
S03,ASSAM,3,Autonomous District,ST,3,2004,CHEMBER G. MOMIN,M,ST,IND,8003,6
S03,ASSAM,3,Autonomous District,ST,3,2004,SAILENDRA HASNU,M,ST,AGP,3755,7
S03,ASSAM,3,Autonomous District,ST,3,2004,HARSING TERON,M,ST,SAP,3178,8
S03,ASSAM,4,Dhubri,GEN,3,2004,ANWAR HUSSAIN,M,GEN,INC,376588,1
S03,ASSAM,4,Dhubri,GEN,3,2004,AFZALUR RAHMAN,M,GEN,AGP,259966,2
S03,ASSAM,4,Dhubri,GEN,3,2004,JABEEN BORBHUYAN,F,GEN,BJP,90215,3
S03,ASSAM,4,Dhubri,GEN,3,2004,DR. MOTIUR RAHMAN MONDAL,M,GEN,IND,47230,4
S03,ASSAM,4,Dhubri,GEN,3,2004,LISTI RABHA,M,ST,IND,23835,5
S03,ASSAM,4,Dhubri,GEN,3,2004,DR. JOYASREE GOSWAMI MAHANTA,F,GEN,IND,22311,6
S03,ASSAM,4,Dhubri,GEN,3,2004,SHAJAHAN SHEIKH,M,GEN,IND,15094,7
S03,ASSAM,4,Dhubri,GEN,3,2004,RADHABALLAV ADHIKARY,M,GEN,IND,12572,8
S03,ASSAM,4,Dhubri,GEN,3,2004,MINHAR ALI MANDAL,M,GEN,IND,7562,9
S03,ASSAM,4,Dhubri,GEN,3,2004,GANDHI NATH,M,GEN,IND,4686,10
S03,ASSAM,4,Dhubri,GEN,3,2004,MOHOR UDDIN MONDAL,M,GEN,MUL,3533,11
S03,ASSAM,5,Kokrajhar,ST,3,2004,SANSUMA KHUNGGUR BWISWMUTHIARY,M,ST,IND,689620,1
S03,ASSAM,5,Kokrajhar,ST,3,2004,SABDA RAM RABHA,M,ST,IND,205491,2
S03,ASSAM,5,Kokrajhar,ST,3,2004,DERHAGRA MOCHAHARY,M,ST,INC,61425,3
S03,ASSAM,5,Kokrajhar,ST,3,2004,RAJENDRA MUSHAHARY,M,ST,IND,10451,4
S03,ASSAM,6,Barpeta,GEN,3,2004,A. F. GOLAM OSMANI,M,GEN,INC,266972,1
S03,ASSAM,6,Barpeta,GEN,3,2004,KUMAR DEEPAK DAS,M,GEN,AGP,198847,2
S03,ASSAM,6,Barpeta,GEN,3,2004,RANJIT THAKURIA,M,GEN,BJP,111058,3
S03,ASSAM,6,Barpeta,GEN,3,2004,DR. TARA PRASAD DAS,M,GEN,IND,72583,4
S03,ASSAM,6,Barpeta,GEN,3,2004,ABDUS SAMAD AHMED,M,GEN,UMFA,53072,5
S03,ASSAM,6,Barpeta,GEN,3,2004,MANORANJAN TALUKDAR,M,GEN,CPM,48607,6
S03,ASSAM,6,Barpeta,GEN,3,2004,ABDUS  SALAM,M,GEN,LJNSP,5583,7
S03,ASSAM,6,Barpeta,GEN,3,2004,SYED NURUR ROHMAN,M,GEN,SP,3021,8
S03,ASSAM,6,Barpeta,GEN,3,2004,JILANE HOQUE LASKAR,M,GEN,IND,2938,9
S03,ASSAM,7,Gauhati,GEN,3,2004,KIRIP CHALIHA,M,GEN,INC,353250,1
S03,ASSAM,7,Gauhati,GEN,3,2004,BHUPEN HAZARIKA,M,SC,BJP,292099,2
S03,ASSAM,7,Gauhati,GEN,3,2004,BHRIGU KUMAR PHUKAN,M,GEN,AGP,180856,3
S03,ASSAM,7,Gauhati,GEN,3,2004,DEVEN DUTTA,M,GEN,TNGP,14933,4
S03,ASSAM,7,Gauhati,GEN,3,2004,RAJAT CHANDRA RABHA,M,ST,IND,14489,5
S03,ASSAM,7,Gauhati,GEN,3,2004,SUMITRA DAS,F,GEN,IND,11240,6
S03,ASSAM,7,Gauhati,GEN,3,2004,KAZI NEKIB AHMED,M,GEN,IND,3089,7
S03,ASSAM,7,Gauhati,GEN,3,2004,DHWAJEN BRAHMA,M,ST,IND,2586,8
S03,ASSAM,7,Gauhati,GEN,3,2004,BHABANI BORO,F,ST,IND,2554,9
S03,ASSAM,7,Gauhati,GEN,3,2004,BHUBANESWAR BARMAN,M,GEN,SP,2466,10
S03,ASSAM,7,Gauhati,GEN,3,2004,NIPON DHOLUA,M,SC,SAP,2299,11
S03,ASSAM,7,Gauhati,GEN,3,2004,UMESH CHANDRA DAS,M,SC,IND,1914,12
S03,ASSAM,8,Mangaldoi,GEN,3,2004,NARAYAN CHANDRA BORKATAKY,M,GEN,BJP,345863,1
S03,ASSAM,8,Mangaldoi,GEN,3,2004,MADHAB RAJBANGSHI,M,GEN,INC,315997,2
S03,ASSAM,8,Mangaldoi,GEN,3,2004,APURBA BHATTACHARJEE,M,GEN,AGP,146098,3
S03,ASSAM,8,Mangaldoi,GEN,3,2004,BHUPENDRA NATH KAKATI,M,GEN,IND,15046,4
S03,ASSAM,8,Mangaldoi,GEN,3,2004,SHAHEDA BEGUM,F,GEN,SAP,10863,5
S03,ASSAM,8,Mangaldoi,GEN,3,2004,AROON BARUAH,M,GEN,IND,8209,6
S03,ASSAM,8,Mangaldoi,GEN,3,2004,TRIDIP PATI SINGHA,M,GEN,IND,6862,7
S03,ASSAM,9,Tezpur,GEN,3,2004,MONI KUMAR SUBBA,M,GEN,INC,289847,1
S03,ASSAM,9,Tezpur,GEN,3,2004,PADMA HAZARIKA,M,GEN,AGP,219402,2
S03,ASSAM,9,Tezpur,GEN,3,2004,GHISA LAL AGARWALLA,M,GEN,BJP,164662,3
S03,ASSAM,9,Tezpur,GEN,3,2004,RUBUL SARMA,M,GEN,CPI(ML)(L),24595,4
S03,ASSAM,9,Tezpur,GEN,3,2004,DIPEN TANTI,M,GEN,IND,21262,5
S03,ASSAM,10,Nowgong,GEN,3,2004,RAJEN GOHAIN,M,GEN,BJP,342704,1
S03,ASSAM,10,Nowgong,GEN,3,2004,BISNU PRASAD,M,GEN,INC,311292,2
S03,ASSAM,10,Nowgong,GEN,3,2004,DHRUBA KUMAR SAIKIA,M,GEN,AGP,104273,3
S03,ASSAM,10,Nowgong,GEN,3,2004,HAJI ABDUR ROUF,M,GEN,UMFA,11585,4
S03,ASSAM,10,Nowgong,GEN,3,2004,BHUPEN CHANDRA MUDOI,M,GEN,RPI,10599,5
S03,ASSAM,10,Nowgong,GEN,3,2004,BIREN CHANDRA DAS,M,GEN,SAP,5616,6
S03,ASSAM,11,Kaliabor,GEN,3,2004,DIP GOGOI,M,GEN,INC,301893,1
S03,ASSAM,11,Kaliabor,GEN,3,2004,KESHAB MAHANTA,M,GEN,AGP,234695,2
S03,ASSAM,11,Kaliabor,GEN,3,2004,RASHIDUL HAQUE,M,GEN,JD(U),125966,3
S03,ASSAM,11,Kaliabor,GEN,3,2004,JITEN GOGOI,M,GEN,IND,30810,4
S03,ASSAM,11,Kaliabor,GEN,3,2004,BINOD GOGOI,M,GEN,IND,20280,5
S03,ASSAM,11,Kaliabor,GEN,3,2004,ANIL CHOUDHURY,M,GEN,LJNSP,18966,6
S03,ASSAM,11,Kaliabor,GEN,3,2004,BIKASH TANTI,M,GEN,IND,10012,7
S03,ASSAM,11,Kaliabor,GEN,3,2004,ATAUR RAHMAN,M,GEN,SAP,7592,8
S03,ASSAM,11,Kaliabor,GEN,3,2004,JUREN RAJKHOWA,M,GEN,IND,4947,9
S03,ASSAM,11,Kaliabor,GEN,3,2004,JITU SARMAH,M,GEN,IND,4141,10
S03,ASSAM,11,Kaliabor,GEN,3,2004,DIMBESWAR BORA,M,GEN,SP,3781,11
S03,ASSAM,12,Jorhat,GEN,3,2004,BIJOY KRISHNA HANDIQUE,M,GEN,INC,223624,1
S03,ASSAM,12,Jorhat,GEN,3,2004,DRUPAD BORGOHAIN,M,GEN,CPI,172332,2
S03,ASSAM,12,Jorhat,GEN,3,2004,DAYANANDA BORGOHAIN,M,GEN,BJP,149820,3
S03,ASSAM,12,Jorhat,GEN,3,2004,DULAL CHANDRA BARUAH,M,GEN,AGP,93353,4
S03,ASSAM,12,Jorhat,GEN,3,2004,RAJ KUMAR DOWARA,M,GEN,RCPI(R),16691,5
S03,ASSAM,12,Jorhat,GEN,3,2004,JOYRAM MOUT,M,GEN,SAP,11015,6
S03,ASSAM,13,Dibrugarh,GEN,3,2004,SARBANANDA SONOWAL,M,ST,AGP,220944,1
S03,ASSAM,13,Dibrugarh,GEN,3,2004,KAMAKHAYA TASA,M,GEN,BJP,202390,2
S03,ASSAM,13,Dibrugarh,GEN,3,2004,PABAN SINGH GHATOWAR,M,GEN,INC,170589,3
S03,ASSAM,13,Dibrugarh,GEN,3,2004,BADHRAM RAJGARH,M,GEN,IND,15894,4
S03,ASSAM,13,Dibrugarh,GEN,3,2004,SUBHAS SEN,M,GEN,CPI(ML)(L),9843,5
S03,ASSAM,13,Dibrugarh,GEN,3,2004,AMRIT BORGOHAIN,M,GEN,IND,6251,6
S03,ASSAM,13,Dibrugarh,GEN,3,2004,TITUS BHENGRA,M,GEN,SAP,5329,7
S03,ASSAM,14,Lakhimpur,GEN,3,2004,DR. ARUN KUMAR SARMAH,M,GEN,AGP,300865,1
S03,ASSAM,14,Lakhimpur,GEN,3,2004,RANEE NARAH,F,GEN,INC,272717,2
S03,ASSAM,14,Lakhimpur,GEN,3,2004,UDAY SHANKAR HAZARIKA,M,GEN,BJP,169123,3
S03,ASSAM,14,Lakhimpur,GEN,3,2004,HEKJEL WOOD,M,GEN,IND,19710,4
S03,ASSAM,14,Lakhimpur,GEN,3,2004,PUSPA GOGOI,M,GEN,RSP,11757,5
S03,ASSAM,14,Lakhimpur,GEN,3,2004,PADMESWAR PHUKAN,M,GEN,SAP,7888,6
S03,ASSAM,14,Lakhimpur,GEN,3,2004,RABIN DEKA,M,SC,IND,4905,7
S03,ASSAM,14,Lakhimpur,GEN,3,2004,BIJU NARAH,M,ST,IND,4456,8
S03,ASSAM,14,Lakhimpur,GEN,3,2004,SUNMONI DAS,M,SC,LJNSP,2948,9
S03,ASSAM,14,Lakhimpur,GEN,3,2004,GHANASHYAM BHATTARAI,M,GEN,IND,2886,10
S03,ASSAM,14,Lakhimpur,GEN,3,2004,ISAK KORKORIA,M,GEN,IND,2765,11
S04,BIHAR,1,Bagaha,SC,3,2004,KAILASH BAITHA,M,SC,JD(U),237989,1
S04,BIHAR,1,Bagaha,SC,3,2004,HIRALAL RAM,M,SC,LJNSP,172614,2
S04,BIHAR,1,Bagaha,SC,3,2004,PURNAMASI RAM,M,SC,BSP,88458,3
S04,BIHAR,1,Bagaha,SC,3,2004,NANDJI RAM,M,SC,CPI(ML)(L),23338,4
S04,BIHAR,1,Bagaha,SC,3,2004,MAHENDRA BAITHA,M,SC,SAP,12889,5
S04,BIHAR,1,Bagaha,SC,3,2004,RISHIJEE JANAPREMI,M,SC,IND,9737,6
S04,BIHAR,1,Bagaha,SC,3,2004,TARKESHWAR PRASAD CHAURASIA,M,SC,ABDBM,7696,7
S04,BIHAR,1,Bagaha,SC,3,2004,ASESAR MANJHI,M,SC,IND,7224,8
S04,BIHAR,1,Bagaha,SC,3,2004,SOHAN RAM,M,SC,JP,4613,9
S04,BIHAR,1,Bagaha,SC,3,2004,SHAILENDRA PASWAN,M,SC,AD,3514,10
S04,BIHAR,1,Bagaha,SC,3,2004,SURENDRA KUMAR SWATANTRA,M,SC,SP,2750,11
S04,BIHAR,2,Bettiah,GEN,3,2004,RAGHUNATH JHA,M,GEN,RJD,211590,1
S04,BIHAR,2,Bettiah,GEN,3,2004,MADAN PRASAD JAISWAL,M,GEN,BJP,186919,2
S04,BIHAR,2,Bettiah,GEN,3,2004,RAMCHANDRA SAHANI,M,GEN,CPI,47841,3
S04,BIHAR,2,Bettiah,GEN,3,2004,RAJAN TIWARI,M,GEN,IND,32759,4
S04,BIHAR,2,Bettiah,GEN,3,2004,FAIYAZUL AZAM,M,GEN,BSP,32289,5
S04,BIHAR,2,Bettiah,GEN,3,2004,PRAKASH JHA,M,GEN,IND,25978,6
S04,BIHAR,2,Bettiah,GEN,3,2004,DHARMESH PRASAD VERMA,M,GEN,SJP(R),7935,7
S04,BIHAR,2,Bettiah,GEN,3,2004,VIRENDRA PRASAD GUPTA,M,GEN,CPI(ML)(L),6161,8
S04,BIHAR,2,Bettiah,GEN,3,2004,AKBAR HUSAIN,M,GEN,IND,5714,9
S04,BIHAR,2,Bettiah,GEN,3,2004,NASIM AHMAD,M,GEN,SP,4151,10
S04,BIHAR,2,Bettiah,GEN,3,2004,RAHMAT ALI,M,GEN,IND,3537,11
S04,BIHAR,2,Bettiah,GEN,3,2004,NAFIS AHMAD,M,GEN,IND,2059,12
S04,BIHAR,2,Bettiah,GEN,3,2004,DIWAKAR MANI TRIPATHI,M,GEN,IND,1538,13
S04,BIHAR,2,Bettiah,GEN,3,2004,KRISHN NAND PRASAD,M,GEN,IND,1438,14
S04,BIHAR,3,Motihari,GEN,3,2004,AKHILES PRASAD SINGH,M,GEN,RJD,348596,1
S04,BIHAR,3,Motihari,GEN,3,2004,RADHA MOHAN SINGH,M,GEN,BJP,251572,2
S04,BIHAR,3,Motihari,GEN,3,2004,RAJA RAM SINGH,M,GEN,BSP,55105,3
S04,BIHAR,3,Motihari,GEN,3,2004,KRISHNA MOHAN DAS,M,GEN,SHS,6195,4
S04,BIHAR,3,Motihari,GEN,3,2004,SHEKHAR PRASAD JAISWAL,M,GEN,IND,5671,5
S04,BIHAR,3,Motihari,GEN,3,2004,KAMESHWAR PRASAD,M,GEN,IND,3246,6
S04,BIHAR,3,Motihari,GEN,3,2004,SHATRUGHAN TIWARI,M,GEN,IND,2172,7
S04,BIHAR,3,Motihari,GEN,3,2004,RAJU KUMAR GUPTA,M,GEN,IND,2113,8
S04,BIHAR,3,Motihari,GEN,3,2004,BHAGWAN LAL SAH,M,GEN,IND,1634,9
S04,BIHAR,3,Motihari,GEN,3,2004,KHALID MUSTAFA,M,GEN,IND,1494,10
S04,BIHAR,3,Motihari,GEN,3,2004,BHOLA SAH,M,GEN,IND,1292,11
S04,BIHAR,4,Gopalganj,GEN,3,2004,ANIRUDH PRASAD ALIAS SADHU YADAV,M,GEN,RJD,336016,1
S04,BIHAR,4,Gopalganj,GEN,3,2004,PRABHU DAYAL SINGH,M,GEN,JD(U),143097,2
S04,BIHAR,4,Gopalganj,GEN,3,2004,KALI PRASAD PANDAY,M,GEN,IND,136424,3
S04,BIHAR,4,Gopalganj,GEN,3,2004,CHHATHU SAH,M,GEN,BSP,43425,4
S04,BIHAR,4,Gopalganj,GEN,3,2004,RAM NARESH RAM,M,SC,CPI(ML)(L),11023,5
S04,BIHAR,4,Gopalganj,GEN,3,2004,SUSHMA DEVI,F,GEN,IND,7563,6
S04,BIHAR,4,Gopalganj,GEN,3,2004,PARAS NATH PATHAK,M,GEN,SP,4694,7
S04,BIHAR,4,Gopalganj,GEN,3,2004,MONIKA TIWARI,F,GEN,BED,4312,8
S04,BIHAR,4,Gopalganj,GEN,3,2004,PRAMOD KUMAR PATEL,M,GEN,SAP,4294,9
S04,BIHAR,4,Gopalganj,GEN,3,2004,DINA NATH MANJHI,M,SC,IND,3644,10
S04,BIHAR,5,Siwan,GEN,3,2004,MOHAMMAD SHAHABUDDIN,M,GEN,RJD,317511,1
S04,BIHAR,5,Siwan,GEN,3,2004,OM PRAKASH YADAV,M,GEN,JD(U),213933,2
S04,BIHAR,5,Siwan,GEN,3,2004,AMAR NATH YADAV,M,GEN,CPI(ML)(L),72225,3
S04,BIHAR,5,Siwan,GEN,3,2004,RAMPRIT GOD,M,GEN,GGP,8999,4
S04,BIHAR,5,Siwan,GEN,3,2004,SHANKAR PRASAD YADAV,M,GEN,BSP,8043,5
S04,BIHAR,5,Siwan,GEN,3,2004,PREM CHAND TIWARI,M,GEN,IND,7542,6
S04,BIHAR,5,Siwan,GEN,3,2004,ASHOK RAM,M,SC,IND,6085,7
S04,BIHAR,5,Siwan,GEN,3,2004,NASIR KHAN,M,GEN,IND,3211,8
S04,BIHAR,6,Maharajganj,GEN,3,2004,PRABHUNATH SINGH,M,GEN,JD(U),283506,1
S04,BIHAR,6,Maharajganj,GEN,3,2004,JITENDRA SWAMI,M,GEN,RJD,237041,2
S04,BIHAR,6,Maharajganj,GEN,3,2004,DR. MAHACHANDRA PRASAD SINGH,M,GEN,IND,99807,3
S04,BIHAR,6,Maharajganj,GEN,3,2004,KANHAIYA YADAV,M,GEN,BSP,12435,4
S04,BIHAR,6,Maharajganj,GEN,3,2004,RAMBAHADUR SINGH,M,GEN,SJP(R),9616,5
S04,BIHAR,6,Maharajganj,GEN,3,2004,SURENDRA RAM,M,SC,IND,6646,6
